survey,level,province,division,district,domain,indicator,unit,type,denom_pop,num_pop,value,n_obs
HIES 2024-25,District,Punjab,Rawalpindi,Rawalpindi,Health,Suffered from malaria/dengue in last year,% of population,pct,1975823,42659,2.16,1351
HIES 2024-25,District,Punjab,Sahiwal,Okara,Health,Suffered from malaria/dengue in last year,% of population,pct,2246627,27908,1.24,1444
HIES 2024-25,District,Punjab,Sahiwal,Pakpattan,Health,Suffered from malaria/dengue in last year,% of population,pct,1577948,10612,0.67,1035
HIES 2024-25,District,Punjab,Sahiwal,Sahiwal,Health,Suffered from malaria/dengue in last year,% of population,pct,1982342,11036,0.56,1437
HIES 2024-25,District,Punjab,Sargodha,Bhakkar,Health,Suffered from malaria/dengue in last year,% of population,pct,1771105,24781,1.4,1215
HIES 2024-25,District,Punjab,Sargodha,Khushab,Health,Suffered from malaria/dengue in last year,% of population,pct,1058638,21498,2.03,685
HIES 2024-25,District,Punjab,Sargodha,Mianwali,Health,Suffered from malaria/dengue in last year,% of population,pct,1330779,27642,2.08,1011
HIES 2024-25,District,Punjab,Sargodha,Sargodha,Health,Suffered from malaria/dengue in last year,% of population,pct,2581571,37583,1.46,1778
HIES 2024-25,District,Sindh,Hyderabad,Badin,Health,Suffered from malaria/dengue in last year,% of population,pct,1490255,152414,10.23,1660
HIES 2024-25,District,Sindh,Hyderabad,Dadu,Health,Suffered from malaria/dengue in last year,% of population,pct,1362520,381800,28.02,1481
HIES 2024-25,District,Sindh,Hyderabad,Hyderabad,Health,Suffered from malaria/dengue in last year,% of population,pct,373345,36235,9.71,1024
HIES 2024-25,District,Sindh,Hyderabad,Jamshoro,Health,Suffered from malaria/dengue in last year,% of population,pct,589819,97183,16.48,697
HIES 2024-25,District,Sindh,Hyderabad,Matiari,Health,Suffered from malaria/dengue in last year,% of population,pct,566994,64072,11.3,646
HIES 2024-25,District,Sindh,Hyderabad,Sujawal,Health,Suffered from malaria/dengue in last year,% of population,pct,767712,32698,4.26,1127
HIES 2024-25,District,Sindh,Hyderabad,Tando Allahyar,Health,Suffered from malaria/dengue in last year,% of population,pct,597703,48774,8.16,674
HIES 2024-25,District,Sindh,Hyderabad,Tando Muhammad Khan,Health,Suffered from malaria/dengue in last year,% of population,pct,556830,55952,10.05,996
HIES 2024-25,District,Sindh,Hyderabad,Thatta,Health,Suffered from malaria/dengue in last year,% of population,pct,892494,63055,7.06,1077
HIES 2024-25,District,Sindh,Karachi,Karachi West,Health,Suffered from malaria/dengue in last year,% of population,pct,222566,17822,8.01,331
HIES 2024-25,District,Sindh,Karachi,Malir,Health,Suffered from malaria/dengue in last year,% of population,pct,1170257,70968,6.06,1064
HIES 2024-25,District,Sindh,Larkana,Jacobabad,Health,Suffered from malaria/dengue in last year,% of population,pct,869689,178071,20.48,1289
HIES 2024-25,District,Sindh,Larkana,Kambar Shahdad Kot,Health,Suffered from malaria/dengue in last year,% of population,pct,1058278,398825,37.69,1141
HIES 2024-25,District,Sindh,Larkana,Kashmore,Health,Suffered from malaria/dengue in last year,% of population,pct,1159063,420088,36.24,1481
HIES 2024-25,District,Sindh,Larkana,Larkana,Health,Suffered from malaria/dengue in last year,% of population,pct,986351,300985,30.51,1154
HIES 2024-25,District,Sindh,Larkana,Shikarpur,Health,Suffered from malaria/dengue in last year,% of population,pct,1034698,267219,25.83,1332
HIES 2024-25,District,Sindh,Mirpur Khas,Mirpur Khas,Health,Suffered from malaria/dengue in last year,% of population,pct,1207958,28371,2.35,1107
HIES 2024-25,District,Sindh,Mirpur Khas,Tharparkar,Health,Suffered from malaria/dengue in last year,% of population,pct,1619956,23978,1.48,2246
HIES 2024-25,District,Sindh,Mirpur Khas,Umer Kot,Health,Suffered from malaria/dengue in last year,% of population,pct,895710,30266,3.38,1095
HIES 2024-25,District,Sindh,Shaheed Benazirabad,Naushahro Feroze,Health,Suffered from malaria/dengue in last year,% of population,pct,1233403,386267,31.32,1488
HIES 2024-25,District,Sindh,Shaheed Benazirabad,Sanghar,Health,Suffered from malaria/dengue in last year,% of population,pct,1538418,142504,9.26,1414
HIES 2024-25,District,Sindh,Shaheed Benazirabad,Shaheed Benazirabad,Health,Suffered from malaria/dengue in last year,% of population,pct,1162171,101219,8.71,1381
HIES 2024-25,District,Sindh,Sukkur,Ghotki,Health,Suffered from malaria/dengue in last year,% of population,pct,1547978,321597,20.78,1651
HIES 2024-25,District,Sindh,Sukkur,Khairpur,Health,Suffered from malaria/dengue in last year,% of population,pct,1827931,594714,32.53,2079
HIES 2024-25,District,Sindh,Sukkur,Sukkur,Health,Suffered from malaria/dengue in last year,% of population,pct,868486,218946,25.21,833
HIES 2024-25,District,Balochistan,Kalat,Kalat,Health,Tested for hepatitis in past year,% of population,pct,109095,0,0,124
HIES 2024-25,District,Balochistan,Kalat,Khuzdar,Health,Tested for hepatitis in past year,% of population,pct,450458,5279,1.17,512
HIES 2024-25,District,Balochistan,Kalat,Lasbela,Health,Tested for hepatitis in past year,% of population,pct,779440,15074,1.93,881
HIES 2024-25,District,Balochistan,Kalat,Mastung,Health,Tested for hepatitis in past year,% of population,pct,175010,0,0,177
HIES 2024-25,District,Balochistan,Kalat,Surab,Health,Tested for hepatitis in past year,% of population,pct,112614,880,0.78,128
HIES 2024-25,District,Balochistan,Loralai,Barkhan,Health,Tested for hepatitis in past year,% of population,pct,156989,662,0.42,237
HIES 2024-25,District,Balochistan,Loralai,Duki,Health,Tested for hepatitis in past year,% of population,pct,239126,6624,2.77,361
HIES 2024-25,District,Balochistan,Loralai,Loralai,Health,Tested for hepatitis in past year,% of population,pct,251712,3312,1.32,380
HIES 2024-25,District,Balochistan,Loralai,Musakhel,Health,Tested for hepatitis in past year,% of population,pct,128506,1987,1.55,194
HIES 2024-25,District,Balochistan,Mekran,Gwadar,Health,Tested for hepatitis in past year,% of population,pct,349438,0,0,93
HIES 2024-25,District,Balochistan,Mekran,Kech,Health,Tested for hepatitis in past year,% of population,pct,770267,0,0,205
HIES 2024-25,District,Balochistan,Mekran,Panjgur,Health,Tested for hepatitis in past year,% of population,pct,407949,0,0,95
HIES 2024-25,District,Balochistan,Nasirabad,Jaffarabad,Health,Tested for hepatitis in past year,% of population,pct,394710,5175,1.31,596
HIES 2024-25,District,Balochistan,Nasirabad,Jhal Magsi,Health,Tested for hepatitis in past year,% of population,pct,227709,5175,2.27,352
HIES 2024-25,District,Balochistan,Nasirabad,Kachhi,Health,Tested for hepatitis in past year,% of population,pct,273639,4528,1.65,423
HIES 2024-25,District,Balochistan,Nasirabad,Nasirabad,Health,Tested for hepatitis in past year,% of population,pct,520462,17424,3.35,796
HIES 2024-25,District,Balochistan,Nasirabad,Sohbatpur,Health,Tested for hepatitis in past year,% of population,pct,155903,647,0.41,241
HIES 2024-25,District,Balochistan,Quetta,Chaman,Health,Tested for hepatitis in past year,% of population,pct,289586,0,0,378
HIES 2024-25,District,Balochistan,Quetta,Killa Abdullah,Health,Tested for hepatitis in past year,% of population,pct,331721,3064,0.92,433
HIES 2024-25,District,Balochistan,Quetta,Pishin,Health,Tested for hepatitis in past year,% of population,pct,759971,13024,1.71,992
HIES 2024-25,District,Balochistan,Quetta,Quetta,Health,Tested for hepatitis in past year,% of population,pct,875451,1583,0.18,1136
HIES 2024-25,District,Balochistan,Rakhshan,Chagai,Health,Tested for hepatitis in past year,% of population,pct,229602,768,0.33,299
HIES 2024-25,District,Balochistan,Rakhshan,Kharan,Health,Tested for hepatitis in past year,% of population,pct,149741,0,0,195
HIES 2024-25,District,Balochistan,Rakhshan,Nushki,Health,Tested for hepatitis in past year,% of population,pct,252639,0,0,329
HIES 2024-25,District,Balochistan,Rakhshan,Washuk,Health,Tested for hepatitis in past year,% of population,pct,85237,0,0,111
HIES 2024-25,District,Balochistan,Sibi,Dera Bugti,Health,Tested for hepatitis in past year,% of population,pct,394321,10046,2.55,628
HIES 2024-25,District,Balochistan,Sibi,Harnai,Health,Tested for hepatitis in past year,% of population,pct,76357,670,0.88,114
HIES 2024-25,District,Balochistan,Sibi,Kohlu,Health,Tested for hepatitis in past year,% of population,pct,62162,628,1.01,99
HIES 2024-25,District,Balochistan,Sibi,Sibi,Health,Tested for hepatitis in past year,% of population,pct,178324,3140,1.76,284
HIES 2024-25,District,Balochistan,Sibi,Ziarat,Health,Tested for hepatitis in past year,% of population,pct,134999,1256,0.93,215
HIES 2024-25,District,Balochistan,Zhob,Killa Saifullah,Health,Tested for hepatitis in past year,% of population,pct,338719,6799,2.01,548
HIES 2024-25,District,Balochistan,Zhob,Sherani,Health,Tested for hepatitis in past year,% of population,pct,203973,4327,2.12,330
HIES 2024-25,District,Balochistan,Zhob,Zhob,Health,Tested for hepatitis in past year,% of population,pct,279381,4945,1.77,452
HIES 2024-25,District,Islamabad ICT,Islamabad,Islamabad,Health,Tested for hepatitis in past year,% of population,pct,1241094,6549,0.53,742
HIES 2024-25,District,Khyber Pakhtunkhwa,Bannu,Bannu,Health,Tested for hepatitis in past year,% of population,pct,1392810,6498,0.47,864
HIES 2024-25,District,Khyber Pakhtunkhwa,Bannu,Lakki Marwat,Health,Tested for hepatitis in past year,% of population,pct,849754,2040,0.24,396
HIES 2024-25,District,Khyber Pakhtunkhwa,Dera Ismail Khan,Dera Ismail Khan,Health,Tested for hepatitis in past year,% of population,pct,1466883,540686,36.86,1210
HIES 2024-25,District,Khyber Pakhtunkhwa,Dera Ismail Khan,Tank,Health,Tested for hepatitis in past year,% of population,pct,423804,168645,39.79,387
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Abbottabad,Health,Tested for hepatitis in past year,% of population,pct,1126680,10886,0.97,621
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Batagram,Health,Tested for hepatitis in past year,% of population,pct,683946,2121,0.31,337
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Haripur,Health,Tested for hepatitis in past year,% of population,pct,1037960,5202,0.5,615
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Kolai Palas Kohistan,Health,Tested for hepatitis in past year,% of population,pct,292614,798,0.27,733
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Lower Kohistan,Health,Tested for hepatitis in past year,% of population,pct,426043,1114,0.26,453
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Mansehra,Health,Tested for hepatitis in past year,% of population,pct,1744052,6376,0.37,1096
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Torghar,Health,Tested for hepatitis in past year,% of population,pct,197923,509,0.26,389
HIES 2024-25,District,Khyber Pakhtunkhwa,Hazara,Upper Kohistan,Health,Tested for hepatitis in past year,% of population,pct,601425,825,0.14,729
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Hangu,Health,Tested for hepatitis in past year,% of population,pct,279846,4851,1.73,459
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Karak,Health,Tested for hepatitis in past year,% of population,pct,702707,11172,1.59,439
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Kohat,Health,Tested for hepatitis in past year,% of population,pct,949744,21809,2.3,831
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Kurram,Health,Tested for hepatitis in past year,% of population,pct,135690,1036,0.76,131
HIES 2024-25,District,Khyber Pakhtunkhwa,Kohat,Orakzai,Health,Tested for hepatitis in past year,% of population,pct,55767,641,1.15,87
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Bajaur,Health,Tested for hepatitis in past year,% of population,pct,1467627,14969,1.02,802
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Buner,Health,Tested for hepatitis in past year,% of population,pct,1139084,34204,3,521
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Lower Chitral,Health,Tested for hepatitis in past year,% of population,pct,260028,3259,1.25,399
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Lower Dir,Health,Tested for hepatitis in past year,% of population,pct,1584104,13786,0.87,1854
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Malakand,Health,Tested for hepatitis in past year,% of population,pct,666787,5334,0.8,375
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Shangla,Health,Tested for hepatitis in past year,% of population,pct,1009887,2172,0.22,465
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Swat,Health,Tested for hepatitis in past year,% of population,pct,2032736,13658,0.67,893
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Upper Chitral,Health,Tested for hepatitis in past year,% of population,pct,181342,486,0.27,360
HIES 2024-25,District,Khyber Pakhtunkhwa,Malakand,Upper Dir,Health,Tested for hepatitis in past year,% of population,pct,1061975,6346,0.6,838
HIES 2024-25,District,Khyber Pakhtunkhwa,Mardan,Mardan,Health,Tested for hepatitis in past year,% of population,pct,2430348,38888,1.6,1254
HIES 2024-25,District,Khyber Pakhtunkhwa,Mardan,Swabi,Health,Tested for hepatitis in past year,% of population,pct,1544757,37875,2.45,1142
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Charsadda,Health,Tested for hepatitis in past year,% of population,pct,1667603,36948,2.22,858
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Khyber,Health,Tested for hepatitis in past year,% of population,pct,1367631,27976,2.05,1015
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Mohmand,Health,Tested for hepatitis in past year,% of population,pct,619388,6862,1.11,543
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Nowshera,Health,Tested for hepatitis in past year,% of population,pct,1556832,32384,2.08,866
HIES 2024-25,District,Khyber Pakhtunkhwa,Peshawar,Peshawar,Health,Tested for hepatitis in past year,% of population,pct,3604068,103567,2.87,1964
HIES 2024-25,District,Punjab,Bahawalpur,Bahawalnagar,Health,Tested for hepatitis in past year,% of population,pct,2501863,68250,2.73,1827
HIES 2024-25,District,Punjab,Bahawalpur,Bahawalpur,Health,Tested for hepatitis in past year,% of population,pct,2656125,48164,1.81,1875
HIES 2024-25,District,Punjab,Bahawalpur,Rahim Yar Khan,Health,Tested for hepatitis in past year,% of population,pct,4088622,120436,2.95,2722
HIES 2024-25,District,Punjab,Dera Ghazi Khan,Dera Ghazi Khan,Health,Tested for hepatitis in past year,% of population,pct,2622659,53253,2.03,2263
HIES 2024-25,District,Punjab,Dera Ghazi Khan,Layyah,Health,Tested for hepatitis in past year,% of population,pct,1826780,84893,4.65,1162
HIES 2024-25,District,Punjab,Dera Ghazi Khan,Muzaffargarh,Health,Tested for hepatitis in past year,% of population,pct,4544484,89211,1.96,2854
HIES 2024-25,District,Punjab,Dera Ghazi Khan,Rajanpur,Health,Tested for hepatitis in past year,% of population,pct,1962553,46714,2.38,1337
HIES 2024-25,District,Punjab,Faisalabad,Chiniot,Health,Tested for hepatitis in past year,% of population,pct,987389,39307,3.98,658
HIES 2024-25,District,Punjab,Faisalabad,Faisalabad,Health,Tested for hepatitis in past year,% of population,pct,4564560,151354,3.32,2562
HIES 2024-25,District,Punjab,Faisalabad,Jhang,Health,Tested for hepatitis in past year,% of population,pct,2274967,150645,6.62,1468
HIES 2024-25,District,Punjab,Faisalabad,Toba Tek Singh,Health,Tested for hepatitis in past year,% of population,pct,1830788,151404,8.27,1054
HIES 2024-25,District,Punjab,Gujranwala,Gujranwala,Health,Tested for hepatitis in past year,% of population,pct,2269032,43726,1.93,1557
HIES 2024-25,District,Punjab,Gujranwala,Gujrat,Health,Tested for hepatitis in past year,% of population,pct,1668966,59271,3.55,1349
HIES 2024-25,District,Punjab,Gujranwala,Hafizabad,Health,Tested for hepatitis in past year,% of population,pct,813245,25020,3.08,781
HIES 2024-25,District,Punjab,Gujranwala,Mandi Bahauddin,Health,Tested for hepatitis in past year,% of population,pct,1478573,36250,2.45,1101
HIES 2024-25,District,Punjab,Gujranwala,Narowal,Health,Tested for hepatitis in past year,% of population,pct,1502285,3864,0.26,1555
HIES 2024-25,District,Punjab,Gujranwala,Sialkot,Health,Tested for hepatitis in past year,% of population,pct,2908403,21927,0.75,1878
HIES 2024-25,District,Punjab,Lahore,Kasur,Health,Tested for hepatitis in past year,% of population,pct,3012021,135630,4.5,1971
HIES 2024-25,District,Punjab,Lahore,Nankana Sahib,Health,Tested for hepatitis in past year,% of population,pct,1132640,70060,6.19,679
HIES 2024-25,District,Punjab,Lahore,Sheikhupura,Health,Tested for hepatitis in past year,% of population,pct,2177350,87456,4.02,1403
HIES 2024-25,District,Punjab,Multan,Khanewal,Health,Tested for hepatitis in past year,% of population,pct,2618645,76762,2.93,1501
HIES 2024-25,District,Punjab,Multan,Lodhran,Health,Tested for hepatitis in past year,% of population,pct,1790944,37848,2.11,1183
HIES 2024-25,District,Punjab,Multan,Multan,Health,Tested for hepatitis in past year,% of population,pct,3254002,127257,3.91,1966
HIES 2024-25,District,Punjab,Multan,Vehari,Health,Tested for hepatitis in past year,% of population,pct,2596282,106755,4.11,1824
HIES 2024-25,District,Punjab,Rawalpindi,Attock,Health,Tested for hepatitis in past year,% of population,pct,1498679,5371,0.36,969
HIES 2024-25,District,Punjab,Rawalpindi,Chakwal,Health,Tested for hepatitis in past year,% of population,pct,1281168,4065,0.32,991
HIES 2024-25,District,Punjab,Rawalpindi,Jhelum,Health,Tested for hepatitis in past year,% of population,pct,911815,0,0,756
HIES 2024-25,District,Punjab,Rawalpindi,Rawalpindi,Health,Tested for hepatitis in past year,% of population,pct,1975823,5716,0.29,1351
